canonical_column,source_family_file,column,family,feature,version,segment,missing_rate,non_null_count
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_greens_norm:evening,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_greens_norm:evening,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_greens,norm,evening,0.8790842632886667,8419
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_living_norm:evening,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_living_norm:evening,f_screen,phone_screen_rapids_countepisodeunlock_locmap_living,norm,evening,0.7245752366179786,19177
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_living_norm:evening,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_living_norm:evening,f_screen,phone_screen_rapids_sumdurationunlock_locmap_living,norm,evening,0.7245752366179786,19177
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_living_norm:evening,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_living_norm:evening,f_screen,phone_screen_rapids_maxdurationunlock_locmap_living,norm,evening,0.7245752366179786,19177
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_living_norm:evening,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_living_norm:evening,f_screen,phone_screen_rapids_mindurationunlock_locmap_living,norm,evening,0.7245752366179786,19177
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_living_norm:evening,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_living_norm:evening,f_screen,phone_screen_rapids_avgdurationunlock_locmap_living,norm,evening,0.7245752366179786,19177
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_living_norm:evening,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_living_norm:evening,f_screen,phone_screen_rapids_stddurationunlock_locmap_living,norm,evening,0.7382480934120385,18225
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_living_norm:evening,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_living_norm:evening,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_living,norm,evening,0.7245752366179786,19177
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_study_norm:evening,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_study_norm:evening,f_screen,phone_screen_rapids_countepisodeunlock_locmap_study,norm,evening,0.9144297470808738,5958
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_study_norm:evening,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_study_norm:evening,f_screen,phone_screen_rapids_sumdurationunlock_locmap_study,norm,evening,0.9144297470808738,5958
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_study_norm:evening,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_study_norm:evening,f_screen,phone_screen_rapids_maxdurationunlock_locmap_study,norm,evening,0.9144297470808738,5958
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_study_norm:evening,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_study_norm:evening,f_screen,phone_screen_rapids_mindurationunlock_locmap_study,norm,evening,0.9144297470808738,5958
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_study_norm:evening,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_study_norm:evening,f_screen,phone_screen_rapids_avgdurationunlock_locmap_study,norm,evening,0.9144297470808738,5958
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_study_norm:evening,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_study_norm:evening,f_screen,phone_screen_rapids_stddurationunlock_locmap_study,norm,evening,0.9331724761945797,4653
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_study_norm:evening,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_study_norm:evening,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_study,norm,evening,0.9144297470808738,5958
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_home_norm:evening,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_home_norm:evening,f_screen,phone_screen_rapids_countepisodeunlock_locmap_home,norm,evening,0.3948755511511339,42133
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_home_norm:evening,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_home_norm:evening,f_screen,phone_screen_rapids_sumdurationunlock_locmap_home,norm,evening,0.3948755511511339,42133
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_home_norm:evening,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_home_norm:evening,f_screen,phone_screen_rapids_maxdurationunlock_locmap_home,norm,evening,0.3948755511511339,42133
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_home_norm:evening,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_home_norm:evening,f_screen,phone_screen_rapids_mindurationunlock_locmap_home,norm,evening,0.3948755511511339,42133
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_home_norm:evening,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_home_norm:evening,f_screen,phone_screen_rapids_avgdurationunlock_locmap_home,norm,evening,0.3948755511511339,42133
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_home_norm:evening,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_home_norm:evening,f_screen,phone_screen_rapids_stddurationunlock_locmap_home,norm,evening,0.41335975986327145,40846
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_home_norm:evening,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_home_norm:evening,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_home,norm,evening,0.3948755511511339,42133
screen__f_screen:phone_screen_rapids_countepisodeunlock:morning,screen,f_screen:phone_screen_rapids_countepisodeunlock:morning,f_screen,phone_screen_rapids_countepisodeunlock,raw,morning,0.29514412512387433,49077
screen__f_screen:phone_screen_rapids_sumdurationunlock:morning,screen,f_screen:phone_screen_rapids_sumdurationunlock:morning,f_screen,phone_screen_rapids_sumdurationunlock,raw,morning,0.29514412512387433,49077
screen__f_screen:phone_screen_rapids_maxdurationunlock:morning,screen,f_screen:phone_screen_rapids_maxdurationunlock:morning,f_screen,phone_screen_rapids_maxdurationunlock,raw,morning,0.29514412512387433,49077
screen__f_screen:phone_screen_rapids_mindurationunlock:morning,screen,f_screen:phone_screen_rapids_mindurationunlock:morning,f_screen,phone_screen_rapids_mindurationunlock,raw,morning,0.29514412512387433,49077
screen__f_screen:phone_screen_rapids_avgdurationunlock:morning,screen,f_screen:phone_screen_rapids_avgdurationunlock:morning,f_screen,phone_screen_rapids_avgdurationunlock,raw,morning,0.29514412512387433,49077
screen__f_screen:phone_screen_rapids_stddurationunlock:morning,screen,f_screen:phone_screen_rapids_stddurationunlock:morning,f_screen,phone_screen_rapids_stddurationunlock,raw,morning,0.3367371852873167,46181
screen__f_screen:phone_screen_rapids_firstuseafter00unlock:morning,screen,f_screen:phone_screen_rapids_firstuseafter00unlock:morning,f_screen,phone_screen_rapids_firstuseafter00unlock,raw,morning,0.29514412512387433,49077
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_exercise:morning,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_exercise:morning,f_screen,phone_screen_rapids_countepisodeunlock_locmap_exercise,raw,morning,0.9651715570109297,2425
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_exercise:morning,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_exercise:morning,f_screen,phone_screen_rapids_sumdurationunlock_locmap_exercise,raw,morning,0.9651715570109297,2425
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_exercise:morning,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_exercise:morning,f_screen,phone_screen_rapids_maxdurationunlock_locmap_exercise,raw,morning,0.9651715570109297,2425
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_exercise:morning,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_exercise:morning,f_screen,phone_screen_rapids_mindurationunlock_locmap_exercise,raw,morning,0.9651715570109297,2425
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_exercise:morning,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_exercise:morning,f_screen,phone_screen_rapids_avgdurationunlock_locmap_exercise,raw,morning,0.9651715570109297,2425
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_exercise:morning,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_exercise:morning,f_screen,phone_screen_rapids_stddurationunlock_locmap_exercise,raw,morning,0.9775230873080845,1565
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_exercise:morning,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_exercise:morning,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_exercise,raw,morning,0.9651715570109297,2425
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_greens:morning,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_greens:morning,f_screen,phone_screen_rapids_countepisodeunlock_locmap_greens,raw,morning,0.8516811007224209,10327
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_greens:morning,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_greens:morning,f_screen,phone_screen_rapids_sumdurationunlock_locmap_greens,raw,morning,0.8516811007224209,10327
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_greens:morning,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_greens:morning,f_screen,phone_screen_rapids_maxdurationunlock_locmap_greens,raw,morning,0.8516811007224209,10327
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_greens:morning,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_greens:morning,f_screen,phone_screen_rapids_mindurationunlock_locmap_greens,raw,morning,0.8516811007224209,10327
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_greens:morning,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_greens:morning,f_screen,phone_screen_rapids_avgdurationunlock_locmap_greens,raw,morning,0.8516811007224209,10327
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_greens:morning,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_greens:morning,f_screen,phone_screen_rapids_stddurationunlock_locmap_greens,raw,morning,0.88722765593807,7852
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_greens:morning,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_greens:morning,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_greens,raw,morning,0.8516811007224209,10327
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_living:morning,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_living:morning,f_screen,phone_screen_rapids_countepisodeunlock_locmap_living,raw,morning,0.7580679908656125,16845
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_living:morning,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_living:morning,f_screen,phone_screen_rapids_sumdurationunlock_locmap_living,raw,morning,0.7580679908656125,16845
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_living:morning,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_living:morning,f_screen,phone_screen_rapids_maxdurationunlock_locmap_living,raw,morning,0.7580679908656125,16845
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_living:morning,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_living:morning,f_screen,phone_screen_rapids_mindurationunlock_locmap_living,raw,morning,0.7580679908656125,16845
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_living:morning,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_living:morning,f_screen,phone_screen_rapids_avgdurationunlock_locmap_living,raw,morning,0.7580679908656125,16845
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_living:morning,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_living:morning,f_screen,phone_screen_rapids_stddurationunlock_locmap_living,raw,morning,0.7786203627902969,15414
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_living:morning,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_living:morning,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_living,raw,morning,0.7580679908656125,16845
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_study:morning,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_study:morning,f_screen,phone_screen_rapids_countepisodeunlock_locmap_study,raw,morning,0.8519252588794577,10310
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_study:morning,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_study:morning,f_screen,phone_screen_rapids_sumdurationunlock_locmap_study,raw,morning,0.8519252588794577,10310
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_study:morning,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_study:morning,f_screen,phone_screen_rapids_maxdurationunlock_locmap_study,raw,morning,0.8519252588794577,10310
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_study:morning,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_study:morning,f_screen,phone_screen_rapids_mindurationunlock_locmap_study,raw,morning,0.8519252588794577,10310
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_study:morning,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_study:morning,f_screen,phone_screen_rapids_avgdurationunlock_locmap_study,raw,morning,0.8519252588794577,10310
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_study:morning,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_study:morning,f_screen,phone_screen_rapids_stddurationunlock_locmap_study,raw,morning,0.8772028092550304,8550
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_study:morning,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_study:morning,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_study,raw,morning,0.8519252588794577,10310
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_home:morning,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_home:morning,f_screen,phone_screen_rapids_countepisodeunlock_locmap_home,raw,morning,0.43757450414350757,39160
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_home:morning,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_home:morning,f_screen,phone_screen_rapids_sumdurationunlock_locmap_home,raw,morning,0.43757450414350757,39160
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_home:morning,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_home:morning,f_screen,phone_screen_rapids_maxdurationunlock_locmap_home,raw,morning,0.43757450414350757,39160
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_home:morning,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_home:morning,f_screen,phone_screen_rapids_mindurationunlock_locmap_home,raw,morning,0.43757450414350757,39160
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_home:morning,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_home:morning,f_screen,phone_screen_rapids_avgdurationunlock_locmap_home,raw,morning,0.43757450414350757,39160
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_home:morning,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_home:morning,f_screen,phone_screen_rapids_stddurationunlock_locmap_home,raw,morning,0.4741551409654301,36613
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_home:morning,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_home:morning,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_home,raw,morning,0.43757450414350757,39160
screen__f_screen:phone_screen_rapids_countepisodeunlock_dis:morning,screen,f_screen:phone_screen_rapids_countepisodeunlock_dis:morning,f_screen,phone_screen_rapids_countepisodeunlock,dis,morning,0.29514412512387433,49077
screen__f_screen:phone_screen_rapids_sumdurationunlock_dis:morning,screen,f_screen:phone_screen_rapids_sumdurationunlock_dis:morning,f_screen,phone_screen_rapids_sumdurationunlock,dis,morning,0.29514412512387433,49077
