target,horizon,issue_time,model,feature
sedentary_duration,tomorrow,afternoon,history_fingerprint_plus_today,is_weekend
sedentary_duration,tomorrow,afternoon,history_fingerprint_plus_today,study_day
sedentary_duration,tomorrow,afternoon,history_fingerprint_plus_today,sedentary_duration__yesterday
sedentary_duration,tomorrow,afternoon,history_fingerprint_plus_today,sedentary_duration__roll7_mean
sedentary_duration,tomorrow,afternoon,history_fingerprint_plus_today,sedentary_duration__roll14_mean
sedentary_duration,tomorrow,afternoon,history_fingerprint_plus_today,sedentary_duration__roll42_mean
sedentary_duration,tomorrow,afternoon,history_fingerprint_plus_today,sedentary_duration__roll42_std
sedentary_duration,tomorrow,afternoon,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:morning
sedentary_duration,tomorrow,afternoon,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:afternoon
sedentary_duration,tomorrow,evening,calendar_only,weekday
sedentary_duration,tomorrow,evening,calendar_only,is_weekend
sedentary_duration,tomorrow,evening,calendar_only,study_day
sedentary_duration,tomorrow,evening,recent_history_only,weekday
sedentary_duration,tomorrow,evening,recent_history_only,is_weekend
sedentary_duration,tomorrow,evening,recent_history_only,study_day
sedentary_duration,tomorrow,evening,recent_history_only,sedentary_duration__yesterday
sedentary_duration,tomorrow,evening,recent_history_only,sedentary_duration__roll7_mean
sedentary_duration,tomorrow,evening,recent_history_only,sedentary_duration__roll14_mean
sedentary_duration,tomorrow,evening,fingerprint_42d_only,weekday
sedentary_duration,tomorrow,evening,fingerprint_42d_only,is_weekend
sedentary_duration,tomorrow,evening,fingerprint_42d_only,study_day
sedentary_duration,tomorrow,evening,fingerprint_42d_only,sedentary_duration__roll42_mean
sedentary_duration,tomorrow,evening,fingerprint_42d_only,sedentary_duration__roll42_std
sedentary_duration,tomorrow,evening,today_partial_only,weekday
sedentary_duration,tomorrow,evening,today_partial_only,is_weekend
sedentary_duration,tomorrow,evening,today_partial_only,study_day
sedentary_duration,tomorrow,evening,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:morning
sedentary_duration,tomorrow,evening,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:afternoon
sedentary_duration,tomorrow,evening,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:evening
sedentary_duration,tomorrow,evening,history_plus_fingerprint,weekday
sedentary_duration,tomorrow,evening,history_plus_fingerprint,is_weekend
sedentary_duration,tomorrow,evening,history_plus_fingerprint,study_day
sedentary_duration,tomorrow,evening,history_plus_fingerprint,sedentary_duration__yesterday
sedentary_duration,tomorrow,evening,history_plus_fingerprint,sedentary_duration__roll7_mean
sedentary_duration,tomorrow,evening,history_plus_fingerprint,sedentary_duration__roll14_mean
sedentary_duration,tomorrow,evening,history_plus_fingerprint,sedentary_duration__roll42_mean
sedentary_duration,tomorrow,evening,history_plus_fingerprint,sedentary_duration__roll42_std
sedentary_duration,tomorrow,evening,history_fingerprint_plus_today,weekday
sedentary_duration,tomorrow,evening,history_fingerprint_plus_today,is_weekend
sedentary_duration,tomorrow,evening,history_fingerprint_plus_today,study_day
sedentary_duration,tomorrow,evening,history_fingerprint_plus_today,sedentary_duration__yesterday
sedentary_duration,tomorrow,evening,history_fingerprint_plus_today,sedentary_duration__roll7_mean
sedentary_duration,tomorrow,evening,history_fingerprint_plus_today,sedentary_duration__roll14_mean
sedentary_duration,tomorrow,evening,history_fingerprint_plus_today,sedentary_duration__roll42_mean
sedentary_duration,tomorrow,evening,history_fingerprint_plus_today,sedentary_duration__roll42_std
sedentary_duration,tomorrow,evening,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:morning
sedentary_duration,tomorrow,evening,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:afternoon
sedentary_duration,tomorrow,evening,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:evening
sedentary_duration,next_week,morning,calendar_only,weekday
sedentary_duration,next_week,morning,calendar_only,is_weekend
sedentary_duration,next_week,morning,calendar_only,study_day
sedentary_duration,next_week,morning,recent_history_only,weekday
sedentary_duration,next_week,morning,recent_history_only,is_weekend
sedentary_duration,next_week,morning,recent_history_only,study_day
sedentary_duration,next_week,morning,recent_history_only,sedentary_duration__yesterday
sedentary_duration,next_week,morning,recent_history_only,sedentary_duration__roll7_mean
sedentary_duration,next_week,morning,recent_history_only,sedentary_duration__roll14_mean
sedentary_duration,next_week,morning,fingerprint_42d_only,weekday
sedentary_duration,next_week,morning,fingerprint_42d_only,is_weekend
sedentary_duration,next_week,morning,fingerprint_42d_only,study_day
sedentary_duration,next_week,morning,fingerprint_42d_only,sedentary_duration__roll42_mean
sedentary_duration,next_week,morning,fingerprint_42d_only,sedentary_duration__roll42_std
sedentary_duration,next_week,morning,today_partial_only,weekday
sedentary_duration,next_week,morning,today_partial_only,is_weekend
sedentary_duration,next_week,morning,today_partial_only,study_day
sedentary_duration,next_week,morning,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:morning
sedentary_duration,next_week,morning,history_plus_fingerprint,weekday
sedentary_duration,next_week,morning,history_plus_fingerprint,is_weekend
sedentary_duration,next_week,morning,history_plus_fingerprint,study_day
sedentary_duration,next_week,morning,history_plus_fingerprint,sedentary_duration__yesterday
sedentary_duration,next_week,morning,history_plus_fingerprint,sedentary_duration__roll7_mean
sedentary_duration,next_week,morning,history_plus_fingerprint,sedentary_duration__roll14_mean
sedentary_duration,next_week,morning,history_plus_fingerprint,sedentary_duration__roll42_mean
sedentary_duration,next_week,morning,history_plus_fingerprint,sedentary_duration__roll42_std
sedentary_duration,next_week,morning,history_fingerprint_plus_today,weekday
sedentary_duration,next_week,morning,history_fingerprint_plus_today,is_weekend
sedentary_duration,next_week,morning,history_fingerprint_plus_today,study_day
sedentary_duration,next_week,morning,history_fingerprint_plus_today,sedentary_duration__yesterday
sedentary_duration,next_week,morning,history_fingerprint_plus_today,sedentary_duration__roll7_mean
sedentary_duration,next_week,morning,history_fingerprint_plus_today,sedentary_duration__roll14_mean
sedentary_duration,next_week,morning,history_fingerprint_plus_today,sedentary_duration__roll42_mean
sedentary_duration,next_week,morning,history_fingerprint_plus_today,sedentary_duration__roll42_std
sedentary_duration,next_week,morning,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:morning
sedentary_duration,next_week,afternoon,calendar_only,weekday
sedentary_duration,next_week,afternoon,calendar_only,is_weekend
sedentary_duration,next_week,afternoon,calendar_only,study_day
sedentary_duration,next_week,afternoon,recent_history_only,weekday
sedentary_duration,next_week,afternoon,recent_history_only,is_weekend
sedentary_duration,next_week,afternoon,recent_history_only,study_day
sedentary_duration,next_week,afternoon,recent_history_only,sedentary_duration__yesterday
sedentary_duration,next_week,afternoon,recent_history_only,sedentary_duration__roll7_mean
sedentary_duration,next_week,afternoon,recent_history_only,sedentary_duration__roll14_mean
sedentary_duration,next_week,afternoon,fingerprint_42d_only,weekday
sedentary_duration,next_week,afternoon,fingerprint_42d_only,is_weekend
sedentary_duration,next_week,afternoon,fingerprint_42d_only,study_day
sedentary_duration,next_week,afternoon,fingerprint_42d_only,sedentary_duration__roll42_mean
sedentary_duration,next_week,afternoon,fingerprint_42d_only,sedentary_duration__roll42_std
sedentary_duration,next_week,afternoon,today_partial_only,weekday
sedentary_duration,next_week,afternoon,today_partial_only,is_weekend
sedentary_duration,next_week,afternoon,today_partial_only,study_day
sedentary_duration,next_week,afternoon,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:morning
sedentary_duration,next_week,afternoon,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:afternoon
sedentary_duration,next_week,afternoon,history_plus_fingerprint,weekday
sedentary_duration,next_week,afternoon,history_plus_fingerprint,is_weekend
sedentary_duration,next_week,afternoon,history_plus_fingerprint,study_day
sedentary_duration,next_week,afternoon,history_plus_fingerprint,sedentary_duration__yesterday
sedentary_duration,next_week,afternoon,history_plus_fingerprint,sedentary_duration__roll7_mean
sedentary_duration,next_week,afternoon,history_plus_fingerprint,sedentary_duration__roll14_mean
sedentary_duration,next_week,afternoon,history_plus_fingerprint,sedentary_duration__roll42_mean
sedentary_duration,next_week,afternoon,history_plus_fingerprint,sedentary_duration__roll42_std
sedentary_duration,next_week,afternoon,history_fingerprint_plus_today,weekday
sedentary_duration,next_week,afternoon,history_fingerprint_plus_today,is_weekend
sedentary_duration,next_week,afternoon,history_fingerprint_plus_today,study_day
sedentary_duration,next_week,afternoon,history_fingerprint_plus_today,sedentary_duration__yesterday
sedentary_duration,next_week,afternoon,history_fingerprint_plus_today,sedentary_duration__roll7_mean
sedentary_duration,next_week,afternoon,history_fingerprint_plus_today,sedentary_duration__roll14_mean
sedentary_duration,next_week,afternoon,history_fingerprint_plus_today,sedentary_duration__roll42_mean
sedentary_duration,next_week,afternoon,history_fingerprint_plus_today,sedentary_duration__roll42_std
sedentary_duration,next_week,afternoon,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:morning
sedentary_duration,next_week,afternoon,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:afternoon
sedentary_duration,next_week,evening,calendar_only,weekday
sedentary_duration,next_week,evening,calendar_only,is_weekend
sedentary_duration,next_week,evening,calendar_only,study_day
sedentary_duration,next_week,evening,recent_history_only,weekday
sedentary_duration,next_week,evening,recent_history_only,is_weekend
sedentary_duration,next_week,evening,recent_history_only,study_day
sedentary_duration,next_week,evening,recent_history_only,sedentary_duration__yesterday
sedentary_duration,next_week,evening,recent_history_only,sedentary_duration__roll7_mean
sedentary_duration,next_week,evening,recent_history_only,sedentary_duration__roll14_mean
sedentary_duration,next_week,evening,fingerprint_42d_only,weekday
sedentary_duration,next_week,evening,fingerprint_42d_only,is_weekend
sedentary_duration,next_week,evening,fingerprint_42d_only,study_day
sedentary_duration,next_week,evening,fingerprint_42d_only,sedentary_duration__roll42_mean
sedentary_duration,next_week,evening,fingerprint_42d_only,sedentary_duration__roll42_std
sedentary_duration,next_week,evening,today_partial_only,weekday
sedentary_duration,next_week,evening,today_partial_only,is_weekend
sedentary_duration,next_week,evening,today_partial_only,study_day
sedentary_duration,next_week,evening,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:morning
sedentary_duration,next_week,evening,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:afternoon
sedentary_duration,next_week,evening,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:evening
sedentary_duration,next_week,evening,history_plus_fingerprint,weekday
sedentary_duration,next_week,evening,history_plus_fingerprint,is_weekend
sedentary_duration,next_week,evening,history_plus_fingerprint,study_day
sedentary_duration,next_week,evening,history_plus_fingerprint,sedentary_duration__yesterday
sedentary_duration,next_week,evening,history_plus_fingerprint,sedentary_duration__roll7_mean
sedentary_duration,next_week,evening,history_plus_fingerprint,sedentary_duration__roll14_mean
sedentary_duration,next_week,evening,history_plus_fingerprint,sedentary_duration__roll42_mean
sedentary_duration,next_week,evening,history_plus_fingerprint,sedentary_duration__roll42_std
sedentary_duration,next_week,evening,history_fingerprint_plus_today,weekday
sedentary_duration,next_week,evening,history_fingerprint_plus_today,is_weekend
sedentary_duration,next_week,evening,history_fingerprint_plus_today,study_day
sedentary_duration,next_week,evening,history_fingerprint_plus_today,sedentary_duration__yesterday
sedentary_duration,next_week,evening,history_fingerprint_plus_today,sedentary_duration__roll7_mean
sedentary_duration,next_week,evening,history_fingerprint_plus_today,sedentary_duration__roll14_mean
sedentary_duration,next_week,evening,history_fingerprint_plus_today,sedentary_duration__roll42_mean
sedentary_duration,next_week,evening,history_fingerprint_plus_today,sedentary_duration__roll42_std
sedentary_duration,next_week,evening,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:morning
